created_at,twitter_id,screen_name,followers_count,friends_count,retweet_count,hashtags,in_reply_to_screen_name,twitter_url,coordinates,text,url1,url1_expanded,url2,url2_expanded
2016-05-30 23:59:09+00:00,737433194690138112,HillaryClinton,6480740,660,701,,,http://twitter.com/HillaryClinton/status/737433194690138112,,10 never-before-seen photos of Hillary from the trail in 1992. https://t.co/tUjR0vzXOq,https://t.co/tUjR0vzXOq,http://hrc.io/1TOjmHd
2016-05-30 22:26:44+00:00,737409940571181056,HillaryClinton,6480740,660,5180,,,http://twitter.com/HillaryClinton/status/737409940571181056,,"Not only does Trump deny climate change, he's now denying that the drought in California is even happening. What? https://t.co/ebnTlWZqLD"
2016-05-30 18:12:18+00:00,737345906807214080,HillaryClinton,6480740,660,1436,,,http://twitter.com/HillaryClinton/status/737345906807214080,,Gold Star families like Betsy’s have paid the ultimate price for our freedom. They deserve our eternal thanks. https://t.co/tvrREJWXYX,https://t.co/tvrREJWXYX,https://amp.twimg.com/v/0ae25a54-8742-4aee-a939-8ba3f3959e79
2016-05-30 13:20:31+00:00,737272479052365824,HillaryClinton,6480740,660,3016,MemorialDay,,http://twitter.com/HillaryClinton/status/737272479052365824,,"Our fallen heroes deserve our profound gratitude for giving their lives to protect our freedom, today and every day. #MemorialDay -H"
2016-05-29 23:06:07+00:00,737057463330050048,HillaryClinton,6480740,660,1115,,,http://twitter.com/HillaryClinton/status/737057463330050048,,The Adoption and Safe Families Act helped thousands of kids find loving families—including this one. https://t.co/jnKtaTLjeL,https://t.co/jnKtaTLjeL,http://hrc.io/1XHsFIh
2016-05-29 20:00:20+00:00,737010709414940673,HillaryClinton,6480740,660,474,,,http://twitter.com/HillaryClinton/status/737010709414940673,,El mantra de Trump: Beneficiarse sin importar a los demás. https://t.co/eeg6hnAJzz,https://t.co/eeg6hnAJzz,http://hrc.io/1U5amre
2016-05-29 16:54:48+00:00,736964018779394048,HillaryClinton,6480740,660,2614,,,http://twitter.com/HillaryClinton/status/736964018779394048,,Our most important task is making sure we give our kids a better life. That's the promise of America. https://t.co/msyv7VWlH3
2016-05-29 14:10:44+00:00,736922729429901313,HillaryClinton,6480740,660,2023,,,http://twitter.com/HillaryClinton/status/736922729429901313,,Watch Hillary wonk out with a nurse in New Jersey over solving one of the world's most serious problems. https://t.co/0Ej6gaWzIf,https://t.co/0Ej6gaWzIf,https://amp.twimg.com/v/d06636e3-9f80-4957-9b64-0b7a6ccdfaf9
2016-05-28 22:17:50+00:00,736682925266198529,HillaryClinton,6480740,660,1655,,,http://twitter.com/HillaryClinton/status/736682925266198529,,Disgusting. https://t.co/A8Hm24ZT1H,https://t.co/A8Hm24ZT1H,http://ti.me/25p3mNR
2016-05-28 19:55:52+00:00,736647194644713472,HillaryClinton,6480740,660,2125,,,http://twitter.com/HillaryClinton/status/736647194644713472,,Some on the other side may say our best days are behind us. Let's prove them wrong. https://t.co/wiWY8WUVIh
2016-05-28 16:24:30+00:00,736594003118817280,HillaryClinton,6480740,660,2285,,,http://twitter.com/HillaryClinton/status/736594003118817280,,"""Pregnancy is...certainly an inconvenience for a business."" —Donald Trump  Here's Hillary's take → https://t.co/eu2I0JrxSV",https://t.co/eu2I0JrxSV,https://amp.twimg.com/v/2c161d1b-1027-42fa-b7a9-ebc3fa84c734
2016-05-28 01:13:10+00:00,736364661524811776,HillaryClinton,6480740,660,2982,,,http://twitter.com/HillaryClinton/status/736364661524811776,,"Donald Trump thinks workplace pregnancy is an ""inconvenience"" to businesses.  (He could be your next president.) https://t.co/LmUZI1J8KQ",https://t.co/LmUZI1J8KQ,https://amp.twimg.com/v/fafe8ad9-d449-47dc-9de2-667ae9b215b9
2016-05-27 23:03:49+00:00,736332107912491008,HillaryClinton,6480740,660,2020,,,http://twitter.com/HillaryClinton/status/736332107912491008,,"From ripping off veterans to demeaning women, Trump spent the week insulting just about everyone: https://t.co/RubNk8j7c2",https://t.co/RubNk8j7c2,http://hrc.io/1sgtH2b
2016-05-27 20:50:44+00:00,736298618152312833,HillaryClinton,6480740,660,2473,,,http://twitter.com/HillaryClinton/status/736298618152312833,,Donald Trump thinks climate change is a “hoax.”  President Trump would destroy our ability to combat it. https://t.co/8TeARR4FUL,https://t.co/8TeARR4FUL,https://amp.twimg.com/v/36b76919-d315-448b-a83a-91889cb00c42
2016-05-27 17:31:00+00:00,736248351939776521,HillaryClinton,6480740,660,1728,,,http://twitter.com/HillaryClinton/status/736248351939776521,,"$25 billion could pay for:  1,500 new schools. Clean energy to power 5 million homes.  or...  Trump's wall: https://t.co/GmVfH0zR1D",https://t.co/GmVfH0zR1D,http://hrc.io/1RxlSK3
2016-05-27 16:23:30+00:00,736231363964219392,HillaryClinton,6480740,660,1321,,,http://twitter.com/HillaryClinton/status/736231363964219392,,"RT @HFA: If fighting for equal pay, paid leave and affordable child care is playing the ""woman card,"" well... https://t.co/qRe981zv25"
2016-05-27 14:28:28+00:00,736202417608482816,HillaryClinton,6480740,660,394,,,http://twitter.com/HillaryClinton/status/736202417608482816,,1 de cada 4 personas en Puerto Rico podría contraer el Zika este año. Esto es lo que podemos hacer para combatirlo. https://t.co/ME7fj2Miqr,https://t.co/ME7fj2Miqr,http://hrc.io/25moIvh
2016-05-27 11:54:49+00:00,736163748977598464,HillaryClinton,6480740,660,2252,,,http://twitter.com/HillaryClinton/status/736163748977598464,,The first in a new series: a message from your potential next president—on pregnancy. https://t.co/LmUZI20JCo,https://t.co/LmUZI20JCo,https://amp.twimg.com/v/fafe8ad9-d449-47dc-9de2-667ae9b215b9
2016-05-27 01:07:26+00:00,736000828159315969,HillaryClinton,6480740,660,2257,TBT,,http://twitter.com/HillaryClinton/status/736000828159315969,,"""I don't think a nation can be great that turns its back on the poor and the unfortunate."" —Hillary in 1994 #TBT https://t.co/uPmFv2osrB",https://t.co/uPmFv2osrB,https://amp.twimg.com/v/35e74aee-a861-4e10-bea0-734fc202317d
2016-05-27 00:26:10+00:00,735990443863871488,HillaryClinton,6480740,660,1883,,,http://twitter.com/HillaryClinton/status/735990443863871488,,"What we need: bridges, schools, a clean energy grid.  What Trump wants: a wall. https://t.co/v61oYTyycJ https://t.co/QdFDJizLHj",https://t.co/v61oYTyycJ,http://hrc.io/1XVCWRz
2016-05-26 23:12:29+00:00,735971900275499008,HillaryClinton,6480740,660,2051,,,http://twitter.com/HillaryClinton/status/735971900275499008,,Couldn't agree more. https://t.co/gfk8NWAhIY,https://t.co/gfk8NWAhIY,https://twitter.com/marcorubio/status/622476947763793921
2016-05-26 22:31:34+00:00,735961604248993792,HillaryClinton,6480740,660,741,,,http://twitter.com/HillaryClinton/status/735961604248993792,,"RT @johnpodesta: Because climate change has one major impact that, for Trump, is awkwardly personal... https://t.co/yckm2FtxBl"
2016-05-26 22:07:30+00:00,735955545132257280,HillaryClinton,6480740,660,1149,,,http://twitter.com/HillaryClinton/status/735955545132257280,,"RT @TheBriefing2016: Donald Trump says he ""cherishes women.""   Just not if they're working and pregnant. https://t.co/sd9KHSvQlO https://t.…",https://t.co/sd9KHSvQlO,http://nbcnews.to/1sdpz3a
2016-05-26 21:19:06+00:00,735943366937042945,HillaryClinton,6480740,660,278,,,http://twitter.com/HillaryClinton/status/735943366937042945,,RT @creynoldsnc: Brian Williams says all you need to know about the GOP nominee for president. https://t.co/yoOoljRtau,https://t.co/yoOoljRtau,https://www.youtube.com/watch?v=FRYe6ySXCzA&feature=youtu.be
2016-05-26 20:52:54+00:00,735936775181479937,HillaryClinton,6480740,660,2955,SallyRideDay,,http://twitter.com/HillaryClinton/status/735936775181479937,,"Born on this day in 1951, Dr. Sally Ride was the first American woman &amp; first LGBT astronaut in space. #SallyRideDay https://t.co/N0ckF5Ew7x"
2016-05-26 19:27:32+00:00,735915289334931456,HillaryClinton,6480740,660,699,,,http://twitter.com/HillaryClinton/status/735915289334931456,,"La única forma de enfrentar a un ""bully"" es uniéndonos. Nosotros somos los únicos que podemos detener que Trump llegue a la Casa Blanca."
2016-05-26 18:03:38+00:00,735894176534007808,HillaryClinton,6480740,660,695,,HillaryClinton,http://twitter.com/HillaryClinton/status/735894176534007808,,"“Now we know what a ‘good result’ is to Donald Trump—he gets his, and you get hurt.” —Hillary"
2016-05-26 18:00:26+00:00,735893370539773952,HillaryClinton,6480740,660,1085,,,http://twitter.com/HillaryClinton/status/735893370539773952,,“Donald Trump said profiting off working families getting kicked out of their homes &amp; losing their jobs would be a ‘good result.’” —Hillary
2016-05-26 17:52:23+00:00,735891345915707394,HillaryClinton,6480740,660,1793,,,http://twitter.com/HillaryClinton/status/735891345915707394,,“We’ve got to do more to raise families’ incomes.   We can start by raising the federal minimum wage.” —Hillary https://t.co/U3KALhOd26
2016-05-26 17:40:15+00:00,735888289656385537,HillaryClinton,6480740,660,374,,,http://twitter.com/HillaryClinton/status/735888289656385537,,Happening now: Watch Hillary speak at the @UFCW conference in Las Vegas → https://t.co/l8fXj23LdE https://t.co/5Q98sk6QGv,https://t.co/l8fXj23LdE,http://hrc.io/1OmuDoN
2016-05-26 16:59:36+00:00,735878060705206272,HillaryClinton,6480740,660,579,,,http://twitter.com/HillaryClinton/status/735878060705206272,,→ https://t.co/IQXVlI5Hs7 https://t.co/LSz3Uh3L4S,https://t.co/IQXVlI5Hs7,http://hillaryclinton.com/donate
2016-05-26 15:36:34+00:00,735857164670140418,HillaryClinton,6480740,660,1611,,,http://twitter.com/HillaryClinton/status/735857164670140418,,"When the economy crashed, families saw their homes foreclosed and savings disappear.   Trump saw a chance to profit. https://t.co/tnngHNVqoL",https://t.co/tnngHNVqoL,https://amp.twimg.com/v/92c69c53-2ab1-430f-9bf0-6951b2b2d0d8
2016-05-26 14:41:43+00:00,735843360934645760,HillaryClinton,6480740,660,1785,,,http://twitter.com/HillaryClinton/status/735843360934645760,,"There’s nothing more important than protecting our kids. If we fail at that, it doesn’t matter what we get right. https://t.co/So40afmf4L"
2016-05-26 13:15:30+00:00,735821664609554433,HillaryClinton,6480740,660,942,,,http://twitter.com/HillaryClinton/status/735821664609554433,,El muro de Trump en la frontera costaría al menos unos $25 mil millones. Lo que podríamos hacer en lugar de su plan. https://t.co/703QmdjOhi
2016-05-26 02:26:27+00:00,735658327812628480,HillaryClinton,6480740,660,1847,,,http://twitter.com/HillaryClinton/status/735658327812628480,,".@realDonaldTrump, trying to profit off people losing their homes isn't the ""kind of thinking our country needs."" https://t.co/Gke82XosxI",https://t.co/Gke82XosxI,https://amp.twimg.com/v/51870700-6d99-4883-b9e3-6b9a46aa563a
2016-05-26 01:03:13+00:00,735637379206152192,HillaryClinton,6480740,660,1464,,,http://twitter.com/HillaryClinton/status/735637379206152192,,"So, @realDonaldTrump's wall would cost $25 billion.   Here's what else we could do with that money. https://t.co/LeDSdcpySI",https://t.co/LeDSdcpySI,https://amp.twimg.com/v/ef4d9eed-44f7-42df-adbb-a936cbad3603
2016-05-26 00:24:57+00:00,735627751365959680,HillaryClinton,6480740,660,829,UAW,,http://twitter.com/HillaryClinton/status/735627751365959680,,RT @UAW: #UAW endorses @hillaryclinton for president. https://t.co/BlOsImt7sX,https://t.co/BlOsImt7sX,http://bit.ly/1ONV0px
2016-05-25 23:59:32+00:00,735621352560943105,HillaryClinton,6480740,660,3331,,,http://twitter.com/HillaryClinton/status/735621352560943105,,"With the money Trump would waste on his wall, we could help a lot of families by building infrastructure we need. https://t.co/hvEhVhdc3W"
2016-05-25 22:58:49+00:00,735606072258531329,HillaryClinton,6480740,660,305,ActOnClimate,,http://twitter.com/HillaryClinton/status/735606072258531329,,"RT @johnpodesta: Getting federal contractors to disclose emissions=important step for #ActOnClimate transparency. Good move, @POTUS   https…",https://t.co/3pDL83jqdR,https://twitter.com/thehill/status/735543213050695680
